date,cpi,services,core_gds,food_at,food,alcohol,tobacco,energy,pmdef,eer,infl_exp
2018-06-30,105.57414197431933,107.40952224875302,102.92025442180034,104.06338285363366,101.77079505247967,99.71750260231916,118.05969221776799,108.68341103381033,0.8102410737989744,79.1010276923077,2.4860103785103767
2018-09-30,106.23633328555333,108.24278503005735,102.86938241383866,104.47118451420367,101.96967874143468,99.98245512338,119.75429015523302,111.767924721062,0.819831503436261,77.81397076923076,2.6759360893479265
2018-12-31,106.80539343969667,108.88504569032834,103.17349913162833,104.969162672098,101.963482633179,100.26537715271799,122.71530995186868,114.012188998508,0.8162675224560013,77.84336515151516,2.7140589507350668
2019-03-31,107.052671776298,109.48877096939167,103.531752509552,105.88035951880734,102.661433829923,100.89487142675267,125.216941375404,109.30168896849132,0.8107013126242529,78.7300296875,2.73313644937321
2019-06-30,107.72051712051899,110.249094804693,103.35361535390267,105.96022700206667,102.90140061895801,100.38691106496901,125.29232974974133,115.282642877584,0.8198758642488891,78.4575476923077,2.62124255186235
2019-09-30,108.18124928972266,110.89354699538433,103.48856884214632,106.69262597925866,103.62500250538865,100.932225669037,126.24972293399632,114.93702528240766,0.8336925286331356,75.79574696969696,2.97817458426706
2019-12-31,108.31665234300668,111.44388235663433,103.62443823311467,106.92808836206501,103.70563438619767,101.56432245090934,126.30589170898033,112.12480411893966,0.8158560699325754,79.4039696969697,2.5033196655575636
2020-03-31,108.87476867720632,112.16416262173668,103.97765229787234,107.273298503529,104.04929246109934,101.867994672481,126.680205614015,112.824356403907,0.8103528802196865,79.23153846153846,2.675356959461817
2020-06-30,108.33542515441799,112.33880217173702,103.85704669256567,107.74332688255866,104.34191682096366,102.43724408604135,128.62023179190967,102.51054197357901,0.7994997393145581,77.41698461538462,3.078665062229103
2020-09-30,108.83953467077265,112.47991645723766,104.60742420245266,107.6366994518,103.96389660757234,101.79776075164433,130.62166673398033,105.09280577380567,0.798345609067245,77.45048787878788,3.1319434989788966
2020-12-31,108.88488953354967,113.00438611440568,104.854537982387,107.31681337875601,103.20192088924632,101.93662857162934,131.904861572454,102.07295707252301,0.8077195568484244,77.95999393939394,3.4145577808828835
2021-03-31,109.62220454818635,113.98625938922966,104.77050092576167,107.47615161472265,103.16315617109866,102.196184070652,133.16033239764667,106.27195844395133,0.8026060054227931,80.4807328125,2.982180736530587
2021-06-30,110.44606579890068,114.39312970583933,105.87677504878667,107.76595557520733,103.530294263359,103.314896904153,132.4667365510003,111.43654923775334,0.814089043773909,81.78781538461539,2.7653976909254534
2021-09-30,111.88903800190235,115.19241812618232,107.72344119524,108.42060462391468,104.09826924238068,103.40431598299601,134.1404782953813,115.52710734431633,0.8357748020335245,81.77484242424242,3.43303993772828
2021-12-31,114.22727362913099,116.70115765183668,109.68300146558401,110.412952361455,105.93197048531665,104.10903411088701,138.25944771710468,126.85807001374233,0.8896779925424869,81.61170303030303,4.149651907546644
2022-03-31,116.52347828113066,118.20317663318032,112.14236239450668,112.620087702123,108.46460025636766,104.051353830964,141.19196992992767,131.85258223726666,0.9170468435278117,82.3346515625,5.474940393632867
2022-06-30,120.44855797165833,119.972827803262,113.41431470466132,115.54941884620833,112.13959541743934,104.78691964933633,143.00793333392267,171.20961821358637,0.9779959506436948,80.18410769230769,6.075347632023893
